Sliding Window Attention is enabled but not implemented for `sdpa`; unexpected results may be encountered.
Loading checkpoint shards:   0%|          | 0/2 [00:00<?, ?it/s]Loading checkpoint shards: 100%|██████████| 2/2 [00:00<00:00, 23.21it/s]
Resumed from ckpts/reptile_00045.pt, missing=0 unexpected=0
[ 162/600]  edit_acc=0.704  gen_acc=0.741  loc_acc=0.975  loss=11.1948
[ 164/600]  edit_acc=0.701  gen_acc=0.738  loc_acc=0.976  loss=10.9815
[ 166/600]  edit_acc=0.699  gen_acc=0.735  loc_acc=0.976  loss=15.1918
[ 168/600]  edit_acc=0.696  gen_acc=0.732  loc_acc=0.976  loss=15.7723
[ 170/600]  edit_acc=0.700  gen_acc=0.729  loc_acc=0.976  loss=11.6716
[ 172/600]  edit_acc=0.698  gen_acc=0.727  loc_acc=0.977  loss=19.2461
[ 174/600]  edit_acc=0.701  gen_acc=0.730  loc_acc=0.977  loss=11.6346
[ 176/600]  edit_acc=0.699  gen_acc=0.727  loc_acc=0.977  loss=11.3940
[ 178/600]  edit_acc=0.702  gen_acc=0.725  loc_acc=0.978  loss=11.9750
[ 180/600]  edit_acc=0.706  gen_acc=0.722  loc_acc=0.978  loss=11.6422
[ 182/600]  edit_acc=0.709  gen_acc=0.725  loc_acc=0.978  loss=15.7313
[ 184/600]  edit_acc=0.712  gen_acc=0.728  loc_acc=0.978  loss=10.9769
[ 186/600]  edit_acc=0.710  gen_acc=0.731  loc_acc=0.978  loss=12.2620
[ 188/600]  edit_acc=0.713  gen_acc=0.734  loc_acc=0.979  loss=16.5939
[ 190/600]  edit_acc=0.716  gen_acc=0.732  loc_acc=0.979  loss=15.8258
[ 192/600]  edit_acc=0.708  gen_acc=0.734  loc_acc=0.974  loss=15.0819
[ 194/600]  edit_acc=0.701  gen_acc=0.732  loc_acc=0.974  loss=11.7701
[ 196/600]  edit_acc=0.699  gen_acc=0.730  loc_acc=0.974  loss=12.1526
[ 198/600]  edit_acc=0.702  gen_acc=0.722  loc_acc=0.970  loss=11.6976
[ 200/600]  edit_acc=0.705  gen_acc=0.725  loc_acc=0.970  loss=11.5869
[ 202/600]  edit_acc=0.708  gen_acc=0.728  loc_acc=0.970  loss=12.2929
[ 204/600]  edit_acc=0.711  gen_acc=0.730  loc_acc=0.971  loss=15.2212
[ 206/600]  edit_acc=0.714  gen_acc=0.733  loc_acc=0.971  loss=12.5099
[ 208/600]  edit_acc=0.716  gen_acc=0.736  loc_acc=0.971  loss=11.5398
[ 210/600]  edit_acc=0.710  gen_acc=0.738  loc_acc=0.971  loss=11.3192
[ 212/600]  edit_acc=0.712  gen_acc=0.736  loc_acc=0.972  loss=15.4995
[ 214/600]  edit_acc=0.706  gen_acc=0.738  loc_acc=0.967  loss=11.8885
[ 216/600]  edit_acc=0.708  gen_acc=0.731  loc_acc=0.968  loss=14.9682
[ 218/600]  edit_acc=0.706  gen_acc=0.734  loc_acc=0.968  loss=15.1320
[ 220/600]  edit_acc=0.705  gen_acc=0.736  loc_acc=0.964  loss=18.6176
[ 222/600]  edit_acc=0.707  gen_acc=0.734  loc_acc=0.964  loss=12.2133
[ 224/600]  edit_acc=0.705  gen_acc=0.737  loc_acc=0.964  loss=15.1882
[ 226/600]  edit_acc=0.704  gen_acc=0.739  loc_acc=0.965  loss=11.5224
[ 228/600]  edit_acc=0.706  gen_acc=0.737  loc_acc=0.965  loss=17.0749
[ 230/600]  edit_acc=0.709  gen_acc=0.739  loc_acc=0.965  loss=10.9773
[ 232/600]  edit_acc=0.707  gen_acc=0.737  loc_acc=0.961  loss=11.2591
[ 234/600]  edit_acc=0.709  gen_acc=0.739  loc_acc=0.962  loss=10.8287
[ 236/600]  edit_acc=0.708  gen_acc=0.742  loc_acc=0.962  loss=12.3311
[ 238/600]  edit_acc=0.710  gen_acc=0.739  loc_acc=0.962  loss=15.8863
[ 240/600]  edit_acc=0.713  gen_acc=0.738  loc_acc=0.963  loss=16.1284
[ 242/600]  edit_acc=0.715  gen_acc=0.740  loc_acc=0.963  loss=16.0569
[ 244/600]  edit_acc=0.717  gen_acc=0.742  loc_acc=0.963  loss=11.3394
[ 246/600]  edit_acc=0.715  gen_acc=0.740  loc_acc=0.963  loss=18.8807
[ 248/600]  edit_acc=0.714  gen_acc=0.742  loc_acc=0.964  loss=12.2606
[ 250/600]  edit_acc=0.716  gen_acc=0.740  loc_acc=0.964  loss=16.2101
[ 252/600]  edit_acc=0.710  gen_acc=0.742  loc_acc=0.964  loss=11.7054
[ 254/600]  edit_acc=0.713  gen_acc=0.736  loc_acc=0.965  loss=16.2614
[ 256/600]  edit_acc=0.711  gen_acc=0.734  loc_acc=0.965  loss=15.8595
[ 258/600]  edit_acc=0.709  gen_acc=0.736  loc_acc=0.965  loss=11.9629
[ 260/600]  edit_acc=0.712  gen_acc=0.735  loc_acc=0.965  loss=17.5665
[ 262/600]  edit_acc=0.714  gen_acc=0.733  loc_acc=0.966  loss=15.8610
[ 264/600]  edit_acc=0.716  gen_acc=0.735  loc_acc=0.966  loss=11.5868
[ 266/600]  edit_acc=0.718  gen_acc=0.737  loc_acc=0.966  loss=11.8598
[ 268/600]  edit_acc=0.720  gen_acc=0.735  loc_acc=0.966  loss=16.9276
[ 270/600]  edit_acc=0.722  gen_acc=0.733  loc_acc=0.963  loss=19.0494
[ 272/600]  edit_acc=0.724  gen_acc=0.735  loc_acc=0.963  loss=10.8984
[ 274/600]  edit_acc=0.726  gen_acc=0.737  loc_acc=0.964  loss=11.7622
[ 276/600]  edit_acc=0.725  gen_acc=0.739  loc_acc=0.964  loss=12.4692
[ 278/600]  edit_acc=0.727  gen_acc=0.741  loc_acc=0.964  loss=11.8007
[ 280/600]  edit_acc=0.725  gen_acc=0.739  loc_acc=0.964  loss=15.5148
[ 282/600]  edit_acc=0.723  gen_acc=0.738  loc_acc=0.965  loss=11.5962
[ 284/600]  edit_acc=0.725  gen_acc=0.739  loc_acc=0.965  loss=11.9859
[ 286/600]  edit_acc=0.724  gen_acc=0.741  loc_acc=0.965  loss=17.4979
[ 288/600]  edit_acc=0.726  gen_acc=0.743  loc_acc=0.965  loss=12.9210
[ 290/600]  edit_acc=0.724  gen_acc=0.741  loc_acc=0.966  loss=15.4923
[ 292/600]  edit_acc=0.723  gen_acc=0.740  loc_acc=0.966  loss=16.1010
[ 294/600]  edit_acc=0.724  gen_acc=0.741  loc_acc=0.966  loss=12.2901
[ 296/600]  edit_acc=0.723  gen_acc=0.743  loc_acc=0.966  loss=11.3127
[ 298/600]  edit_acc=0.725  gen_acc=0.745  loc_acc=0.966  loss=11.6611
[ 300/600]  edit_acc=0.727  gen_acc=0.747  loc_acc=0.967  loss=15.8114
[ 302/600]  edit_acc=0.725  gen_acc=0.745  loc_acc=0.967  loss=15.2066
[ 304/600]  edit_acc=0.724  gen_acc=0.740  loc_acc=0.967  loss=15.4777
[ 306/600]  edit_acc=0.722  gen_acc=0.742  loc_acc=0.967  loss=11.4320
[ 308/600]  edit_acc=0.724  gen_acc=0.740  loc_acc=0.961  loss=19.0534
[ 310/600]  edit_acc=0.723  gen_acc=0.742  loc_acc=0.961  loss=16.5630
[ 312/600]  edit_acc=0.718  gen_acc=0.737  loc_acc=0.958  loss=18.5307
[ 314/600]  edit_acc=0.720  gen_acc=0.739  loc_acc=0.959  loss=16.3477
[ 316/600]  edit_acc=0.718  gen_acc=0.737  loc_acc=0.956  loss=11.0377
[ 318/600]  edit_acc=0.720  gen_acc=0.739  loc_acc=0.956  loss=19.1004
[ 320/600]  edit_acc=0.722  gen_acc=0.741  loc_acc=0.953  loss=11.6650
[ 322/600]  edit_acc=0.724  gen_acc=0.742  loc_acc=0.953  loss=13.2771
[ 324/600]  edit_acc=0.725  gen_acc=0.738  loc_acc=0.954  loss=16.3510
[ 326/600]  edit_acc=0.727  gen_acc=0.736  loc_acc=0.954  loss=10.9124
[ 328/600]  edit_acc=0.729  gen_acc=0.735  loc_acc=0.954  loss=15.8869
[ 330/600]  edit_acc=0.730  gen_acc=0.736  loc_acc=0.955  loss=11.7533
[ 332/600]  edit_acc=0.732  gen_acc=0.732  loc_acc=0.955  loss=17.9268
[ 334/600]  edit_acc=0.734  gen_acc=0.734  loc_acc=0.952  loss=14.8469
[ 336/600]  edit_acc=0.735  gen_acc=0.732  loc_acc=0.952  loss=14.7546
[ 338/600]  edit_acc=0.737  gen_acc=0.728  loc_acc=0.953  loss=11.2662
[ 340/600]  edit_acc=0.735  gen_acc=0.729  loc_acc=0.950  loss=10.6795
[ 342/600]  edit_acc=0.737  gen_acc=0.725  loc_acc=0.947  loss=16.6480
[ 344/600]  edit_acc=0.735  gen_acc=0.727  loc_acc=0.948  loss=18.8747
[ 346/600]  edit_acc=0.734  gen_acc=0.728  loc_acc=0.948  loss=15.0377
[ 348/600]  edit_acc=0.733  gen_acc=0.730  loc_acc=0.948  loss=11.6989
[ 350/600]  edit_acc=0.734  gen_acc=0.731  loc_acc=0.949  loss=11.3178
[ 352/600]  edit_acc=0.733  gen_acc=0.730  loc_acc=0.949  loss=11.4904
[ 354/600]  edit_acc=0.732  gen_acc=0.729  loc_acc=0.949  loss=16.5980
[ 356/600]  edit_acc=0.730  gen_acc=0.730  loc_acc=0.949  loss=15.1760
[ 358/600]  edit_acc=0.732  gen_acc=0.732  loc_acc=0.950  loss=11.7398
[ 360/600]  edit_acc=0.733  gen_acc=0.731  loc_acc=0.947  loss=11.7017
[ 362/600]  edit_acc=0.735  gen_acc=0.729  loc_acc=0.948  loss=17.2911
[ 364/600]  edit_acc=0.736  gen_acc=0.731  loc_acc=0.948  loss=15.7560
[ 366/600]  edit_acc=0.735  gen_acc=0.732  loc_acc=0.948  loss=11.8972
[ 368/600]  edit_acc=0.734  gen_acc=0.734  loc_acc=0.948  loss=16.2090
[ 370/600]  edit_acc=0.735  gen_acc=0.732  loc_acc=0.949  loss=10.9755
[ 372/600]  edit_acc=0.734  gen_acc=0.731  loc_acc=0.949  loss=12.2805
[ 374/600]  edit_acc=0.733  gen_acc=0.730  loc_acc=0.949  loss=11.3395
[ 376/600]  edit_acc=0.734  gen_acc=0.731  loc_acc=0.947  loss=16.3206
[ 378/600]  edit_acc=0.733  gen_acc=0.733  loc_acc=0.944  loss=16.1801
[ 380/600]  edit_acc=0.732  gen_acc=0.734  loc_acc=0.945  loss=15.8997
[ 382/600]  edit_acc=0.730  gen_acc=0.730  loc_acc=0.945  loss=12.1637
[ 384/600]  edit_acc=0.732  gen_acc=0.732  loc_acc=0.943  loss=14.9374
[ 386/600]  edit_acc=0.731  gen_acc=0.733  loc_acc=0.943  loss=15.4444
[ 388/600]  edit_acc=0.732  gen_acc=0.735  loc_acc=0.943  loss=15.7970
[ 390/600]  edit_acc=0.733  gen_acc=0.736  loc_acc=0.944  loss=15.2050
[ 392/600]  edit_acc=0.735  gen_acc=0.737  loc_acc=0.944  loss=12.1332
[ 394/600]  edit_acc=0.736  gen_acc=0.739  loc_acc=0.944  loss=15.7313
[ 396/600]  edit_acc=0.737  gen_acc=0.740  loc_acc=0.944  loss=12.6124
[ 398/600]  edit_acc=0.739  gen_acc=0.739  loc_acc=0.945  loss=16.8554
[ 400/600]  edit_acc=0.740  gen_acc=0.738  loc_acc=0.945  loss=10.8145
[ 402/600]  edit_acc=0.739  gen_acc=0.739  loc_acc=0.945  loss=11.4652
[ 404/600]  edit_acc=0.740  gen_acc=0.740  loc_acc=0.946  loss=12.3015
[ 406/600]  edit_acc=0.739  gen_acc=0.741  loc_acc=0.943  loss=11.1175
[ 408/600]  edit_acc=0.740  gen_acc=0.743  loc_acc=0.944  loss=11.4360
[ 410/600]  edit_acc=0.741  gen_acc=0.744  loc_acc=0.944  loss=11.4350
[ 412/600]  edit_acc=0.740  gen_acc=0.743  loc_acc=0.942  loss=11.3119
[ 414/600]  edit_acc=0.737  gen_acc=0.744  loc_acc=0.942  loss=15.9848
[ 416/600]  edit_acc=0.736  gen_acc=0.743  loc_acc=0.942  loss=18.9738
[ 418/600]  edit_acc=0.737  gen_acc=0.739  loc_acc=0.943  loss=11.6170
[ 420/600]  edit_acc=0.738  gen_acc=0.738  loc_acc=0.940  loss=12.3486
[ 422/600]  edit_acc=0.739  gen_acc=0.739  loc_acc=0.941  loss=11.4189
[ 424/600]  edit_acc=0.738  gen_acc=0.741  loc_acc=0.941  loss=11.5576
[ 426/600]  edit_acc=0.737  gen_acc=0.739  loc_acc=0.941  loss=16.3149
[ 428/600]  edit_acc=0.738  gen_acc=0.738  loc_acc=0.939  loss=14.7618
[ 430/600]  edit_acc=0.740  gen_acc=0.740  loc_acc=0.940  loss=11.9855
[ 432/600]  edit_acc=0.736  gen_acc=0.738  loc_acc=0.940  loss=10.8548
[ 434/600]  edit_acc=0.735  gen_acc=0.740  loc_acc=0.935  loss=11.8714
[ 436/600]  edit_acc=0.736  gen_acc=0.739  loc_acc=0.936  loss=18.8717
[ 438/600]  edit_acc=0.733  gen_acc=0.737  loc_acc=0.936  loss=11.8108
[ 440/600]  edit_acc=0.734  gen_acc=0.736  loc_acc=0.936  loss=11.7465
[ 442/600]  edit_acc=0.735  gen_acc=0.735  loc_acc=0.937  loss=15.7488
[ 444/600]  edit_acc=0.736  gen_acc=0.734  loc_acc=0.937  loss=17.9428
[ 446/600]  edit_acc=0.735  gen_acc=0.733  loc_acc=0.937  loss=14.8606
[ 448/600]  edit_acc=0.737  gen_acc=0.732  loc_acc=0.938  loss=12.2855
[ 450/600]  edit_acc=0.738  gen_acc=0.733  loc_acc=0.936  loss=11.3910
[ 452/600]  edit_acc=0.737  gen_acc=0.732  loc_acc=0.934  loss=11.2399
[ 454/600]  edit_acc=0.738  gen_acc=0.729  loc_acc=0.934  loss=16.4725
[ 456/600]  edit_acc=0.737  gen_acc=0.728  loc_acc=0.934  loss=16.0569
[ 458/600]  edit_acc=0.736  gen_acc=0.727  loc_acc=0.934  loss=16.6945
[ 460/600]  edit_acc=0.735  gen_acc=0.724  loc_acc=0.935  loss=18.3753
[ 462/600]  edit_acc=0.736  gen_acc=0.723  loc_acc=0.935  loss=11.1776
[ 464/600]  edit_acc=0.737  gen_acc=0.724  loc_acc=0.935  loss=11.5473
[ 466/600]  edit_acc=0.734  gen_acc=0.723  loc_acc=0.936  loss=10.8622
[ 468/600]  edit_acc=0.735  gen_acc=0.724  loc_acc=0.934  loss=10.8055
[ 470/600]  edit_acc=0.736  gen_acc=0.726  loc_acc=0.934  loss=16.5053
[ 472/600]  edit_acc=0.735  gen_acc=0.727  loc_acc=0.934  loss=18.7554
[ 474/600]  edit_acc=0.734  gen_acc=0.726  loc_acc=0.935  loss=13.5326
[ 476/600]  edit_acc=0.735  gen_acc=0.727  loc_acc=0.935  loss=14.9914
[ 478/600]  edit_acc=0.734  gen_acc=0.728  loc_acc=0.935  loss=12.2920
[ 480/600]  edit_acc=0.733  gen_acc=0.729  loc_acc=0.935  loss=16.4334
[ 482/600]  edit_acc=0.734  gen_acc=0.728  loc_acc=0.936  loss=10.9584
[ 484/600]  edit_acc=0.733  gen_acc=0.727  loc_acc=0.936  loss=16.2766
[ 486/600]  edit_acc=0.735  gen_acc=0.728  loc_acc=0.936  loss=10.8469
[ 488/600]  edit_acc=0.732  gen_acc=0.727  loc_acc=0.936  loss=15.9732
[ 490/600]  edit_acc=0.731  gen_acc=0.729  loc_acc=0.937  loss=15.3647
[ 492/600]  edit_acc=0.730  gen_acc=0.726  loc_acc=0.937  loss=16.7906
[ 494/600]  edit_acc=0.729  gen_acc=0.723  loc_acc=0.937  loss=15.8675
[ 496/600]  edit_acc=0.730  gen_acc=0.724  loc_acc=0.938  loss=17.1838
[ 498/600]  edit_acc=0.731  gen_acc=0.723  loc_acc=0.938  loss=16.0161
[ 500/600]  edit_acc=0.732  gen_acc=0.720  loc_acc=0.938  loss=11.8163
[ 502/600]  edit_acc=0.733  gen_acc=0.719  loc_acc=0.938  loss=11.5908
[ 504/600]  edit_acc=0.732  gen_acc=0.718  loc_acc=0.938  loss=11.3647
[ 506/600]  edit_acc=0.733  gen_acc=0.717  loc_acc=0.939  loss=11.8492
[ 508/600]  edit_acc=0.730  gen_acc=0.717  loc_acc=0.939  loss=16.1576
[ 510/600]  edit_acc=0.729  gen_acc=0.718  loc_acc=0.939  loss=19.0711
[ 512/600]  edit_acc=0.730  gen_acc=0.717  loc_acc=0.938  loss=16.3647
[ 514/600]  edit_acc=0.732  gen_acc=0.718  loc_acc=0.938  loss=11.2128
[ 516/600]  edit_acc=0.733  gen_acc=0.719  loc_acc=0.938  loss=11.9100
[ 518/600]  edit_acc=0.732  gen_acc=0.718  loc_acc=0.938  loss=18.2238
[ 520/600]  edit_acc=0.731  gen_acc=0.717  loc_acc=0.938  loss=15.0605
[ 522/600]  edit_acc=0.732  gen_acc=0.718  loc_acc=0.939  loss=11.4313
[ 524/600]  edit_acc=0.733  gen_acc=0.719  loc_acc=0.939  loss=12.0221
[ 526/600]  edit_acc=0.732  gen_acc=0.721  loc_acc=0.937  loss=18.1306
[ 528/600]  edit_acc=0.731  gen_acc=0.720  loc_acc=0.938  loss=15.7862
[ 530/600]  edit_acc=0.730  gen_acc=0.721  loc_acc=0.938  loss=12.9244
[ 532/600]  edit_acc=0.731  gen_acc=0.722  loc_acc=0.938  loss=11.8348
[ 534/600]  edit_acc=0.730  gen_acc=0.723  loc_acc=0.938  loss=17.0659
[ 536/600]  edit_acc=0.729  gen_acc=0.722  loc_acc=0.938  loss=13.4311
[ 538/600]  edit_acc=0.730  gen_acc=0.723  loc_acc=0.939  loss=11.8839
[ 540/600]  edit_acc=0.730  gen_acc=0.724  loc_acc=0.939  loss=12.4220
[ 542/600]  edit_acc=0.729  gen_acc=0.721  loc_acc=0.939  loss=15.4990
[ 544/600]  edit_acc=0.728  gen_acc=0.721  loc_acc=0.939  loss=18.9982
[ 546/600]  edit_acc=0.729  gen_acc=0.722  loc_acc=0.938  loss=16.4120
[ 548/600]  edit_acc=0.728  gen_acc=0.719  loc_acc=0.938  loss=15.6958
[ 550/600]  edit_acc=0.727  gen_acc=0.718  loc_acc=0.938  loss=15.6897
[ 552/600]  edit_acc=0.728  gen_acc=0.719  loc_acc=0.938  loss=11.2268
[ 554/600]  edit_acc=0.729  gen_acc=0.718  loc_acc=0.939  loss=12.1239
[ 556/600]  edit_acc=0.728  gen_acc=0.719  loc_acc=0.939  loss=12.7010
[ 558/600]  edit_acc=0.729  gen_acc=0.720  loc_acc=0.939  loss=15.3663
[ 560/600]  edit_acc=0.730  gen_acc=0.721  loc_acc=0.939  loss=11.3782
[ 562/600]  edit_acc=0.730  gen_acc=0.722  loc_acc=0.938  loss=12.2947
[ 564/600]  edit_acc=0.730  gen_acc=0.723  loc_acc=0.938  loss=15.2523
[ 566/600]  edit_acc=0.731  gen_acc=0.723  loc_acc=0.938  loss=15.1896
[ 568/600]  edit_acc=0.732  gen_acc=0.724  loc_acc=0.938  loss=11.8244
[ 570/600]  edit_acc=0.733  gen_acc=0.725  loc_acc=0.939  loss=11.6971
[ 572/600]  edit_acc=0.734  gen_acc=0.724  loc_acc=0.937  loss=11.6943
