Sliding Window Attention is enabled but not implemented for `sdpa`; unexpected results may be encountered.
Loading checkpoint shards:   0%|          | 0/2 [00:00<?, ?it/s]Loading checkpoint shards:  50%|█████     | 1/2 [00:00<00:00,  1.07it/s]Loading checkpoint shards: 100%|██████████| 2/2 [00:01<00:00,  1.38it/s]Loading checkpoint shards: 100%|██████████| 2/2 [00:01<00:00,  1.32it/s]
Resumed from ckpts/reptile_00045.pt, missing=0 unexpected=0
[ 158/600]  edit_acc=0.709  gen_acc=0.722  loc_acc=0.975  loss=15.9732
[ 160/600]  edit_acc=0.713  gen_acc=0.719  loc_acc=0.975  loss=11.6907
[ 162/600]  edit_acc=0.710  gen_acc=0.716  loc_acc=0.975  loss=11.4521
[ 164/600]  edit_acc=0.707  gen_acc=0.713  loc_acc=0.976  loss=11.1334
[ 166/600]  edit_acc=0.705  gen_acc=0.711  loc_acc=0.976  loss=15.4112
[ 168/600]  edit_acc=0.702  gen_acc=0.708  loc_acc=0.976  loss=15.9877
[ 170/600]  edit_acc=0.706  gen_acc=0.706  loc_acc=0.976  loss=11.9351
[ 172/600]  edit_acc=0.703  gen_acc=0.703  loc_acc=0.977  loss=19.8873
[ 174/600]  edit_acc=0.707  gen_acc=0.707  loc_acc=0.977  loss=11.9544
[ 176/600]  edit_acc=0.705  gen_acc=0.705  loc_acc=0.977  loss=11.4808
[ 178/600]  edit_acc=0.708  gen_acc=0.708  loc_acc=0.978  loss=12.4046
[ 180/600]  edit_acc=0.711  gen_acc=0.706  loc_acc=0.978  loss=11.9617
[ 182/600]  edit_acc=0.714  gen_acc=0.709  loc_acc=0.978  loss=15.8338
[ 184/600]  edit_acc=0.717  gen_acc=0.712  loc_acc=0.978  loss=11.0582
[ 186/600]  edit_acc=0.720  gen_acc=0.715  loc_acc=0.978  loss=12.5255
[ 188/600]  edit_acc=0.723  gen_acc=0.718  loc_acc=0.979  loss=16.9733
[ 190/600]  edit_acc=0.726  gen_acc=0.716  loc_acc=0.979  loss=15.8960
[ 192/600]  edit_acc=0.719  gen_acc=0.719  loc_acc=0.979  loss=15.3842
[ 194/600]  edit_acc=0.711  gen_acc=0.716  loc_acc=0.979  loss=12.0046
[ 196/600]  edit_acc=0.709  gen_acc=0.714  loc_acc=0.980  loss=12.4150
[ 198/600]  edit_acc=0.712  gen_acc=0.707  loc_acc=0.970  loss=11.8247
[ 200/600]  edit_acc=0.715  gen_acc=0.710  loc_acc=0.970  loss=11.7693
[ 202/600]  edit_acc=0.718  gen_acc=0.713  loc_acc=0.970  loss=12.7669
[ 204/600]  edit_acc=0.721  gen_acc=0.716  loc_acc=0.971  loss=15.5192
[ 206/600]  edit_acc=0.723  gen_acc=0.718  loc_acc=0.971  loss=12.8362
[ 208/600]  edit_acc=0.726  gen_acc=0.721  loc_acc=0.971  loss=11.8722
[ 210/600]  edit_acc=0.719  gen_acc=0.724  loc_acc=0.971  loss=11.4038
[ 212/600]  edit_acc=0.722  gen_acc=0.722  loc_acc=0.972  loss=15.8687
[ 214/600]  edit_acc=0.715  gen_acc=0.724  loc_acc=0.967  loss=12.1909
[ 216/600]  edit_acc=0.718  gen_acc=0.718  loc_acc=0.968  loss=15.2092
[ 218/600]  edit_acc=0.716  gen_acc=0.720  loc_acc=0.968  loss=15.2859
[ 220/600]  edit_acc=0.714  gen_acc=0.723  loc_acc=0.964  loss=19.3382
[ 222/600]  edit_acc=0.716  gen_acc=0.725  loc_acc=0.964  loss=12.4793
[ 224/600]  edit_acc=0.710  gen_acc=0.728  loc_acc=0.964  loss=15.5754
[ 226/600]  edit_acc=0.708  gen_acc=0.730  loc_acc=0.965  loss=11.6301
[ 228/600]  edit_acc=0.711  gen_acc=0.728  loc_acc=0.965  loss=17.3046
[ 230/600]  edit_acc=0.713  gen_acc=0.730  loc_acc=0.965  loss=11.2079
[ 232/600]  edit_acc=0.711  gen_acc=0.728  loc_acc=0.966  loss=11.3854
[ 234/600]  edit_acc=0.709  gen_acc=0.731  loc_acc=0.966  loss=10.9702
[ 236/600]  edit_acc=0.708  gen_acc=0.733  loc_acc=0.966  loss=12.5941
[ 238/600]  edit_acc=0.710  gen_acc=0.731  loc_acc=0.966  loss=16.0234
[ 240/600]  edit_acc=0.713  gen_acc=0.729  loc_acc=0.967  loss=16.3833
[ 242/600]  edit_acc=0.715  gen_acc=0.731  loc_acc=0.967  loss=16.3548
[ 244/600]  edit_acc=0.717  gen_acc=0.734  loc_acc=0.967  loss=11.5207
[ 246/600]  edit_acc=0.715  gen_acc=0.732  loc_acc=0.967  loss=19.5969
[ 248/600]  edit_acc=0.714  gen_acc=0.734  loc_acc=0.968  loss=12.5421
[ 250/600]  edit_acc=0.716  gen_acc=0.732  loc_acc=0.968  loss=16.4511
[ 252/600]  edit_acc=0.710  gen_acc=0.734  loc_acc=0.968  loss=11.9406
[ 254/600]  edit_acc=0.713  gen_acc=0.728  loc_acc=0.969  loss=16.5757
[ 256/600]  edit_acc=0.711  gen_acc=0.727  loc_acc=0.969  loss=16.2001
[ 258/600]  edit_acc=0.709  gen_acc=0.729  loc_acc=0.969  loss=12.0837
[ 260/600]  edit_acc=0.712  gen_acc=0.727  loc_acc=0.969  loss=18.1672
[ 262/600]  edit_acc=0.710  gen_acc=0.725  loc_acc=0.969  loss=16.1772
[ 264/600]  edit_acc=0.712  gen_acc=0.727  loc_acc=0.970  loss=11.6571
[ 266/600]  edit_acc=0.714  gen_acc=0.729  loc_acc=0.970  loss=12.2238
[ 268/600]  edit_acc=0.716  gen_acc=0.728  loc_acc=0.970  loss=17.1367
[ 270/600]  edit_acc=0.719  gen_acc=0.726  loc_acc=0.967  loss=19.7178
[ 272/600]  edit_acc=0.721  gen_acc=0.728  loc_acc=0.967  loss=11.1506
[ 274/600]  edit_acc=0.723  gen_acc=0.730  loc_acc=0.967  loss=11.9084
[ 276/600]  edit_acc=0.721  gen_acc=0.732  loc_acc=0.967  loss=12.9134
[ 278/600]  edit_acc=0.723  gen_acc=0.734  loc_acc=0.968  loss=12.1147
[ 280/600]  edit_acc=0.721  gen_acc=0.732  loc_acc=0.968  loss=15.8446
[ 282/600]  edit_acc=0.720  gen_acc=0.730  loc_acc=0.968  loss=11.8054
[ 284/600]  edit_acc=0.722  gen_acc=0.732  loc_acc=0.968  loss=12.2017
[ 286/600]  edit_acc=0.720  gen_acc=0.734  loc_acc=0.969  loss=17.8164
[ 288/600]  edit_acc=0.722  gen_acc=0.736  loc_acc=0.969  loss=13.1755
[ 290/600]  edit_acc=0.721  gen_acc=0.734  loc_acc=0.969  loss=15.8990
[ 292/600]  edit_acc=0.719  gen_acc=0.733  loc_acc=0.969  loss=16.4469
[ 294/600]  edit_acc=0.721  gen_acc=0.735  loc_acc=0.969  loss=12.5769
[ 296/600]  edit_acc=0.720  gen_acc=0.736  loc_acc=0.970  loss=11.5001
[ 298/600]  edit_acc=0.721  gen_acc=0.738  loc_acc=0.970  loss=11.8738
[ 300/600]  edit_acc=0.723  gen_acc=0.740  loc_acc=0.970  loss=16.0161
[ 302/600]  edit_acc=0.722  gen_acc=0.738  loc_acc=0.970  loss=15.8742
[ 304/600]  edit_acc=0.720  gen_acc=0.734  loc_acc=0.970  loss=16.2913
[ 306/600]  edit_acc=0.719  gen_acc=0.735  loc_acc=0.971  loss=11.7442
[ 308/600]  edit_acc=0.721  gen_acc=0.734  loc_acc=0.968  loss=19.7023
[ 310/600]  edit_acc=0.719  gen_acc=0.735  loc_acc=0.968  loss=17.1934
[ 312/600]  edit_acc=0.715  gen_acc=0.731  loc_acc=0.965  loss=19.0923
[ 314/600]  edit_acc=0.713  gen_acc=0.732  loc_acc=0.965  loss=16.7583
[ 316/600]  edit_acc=0.712  gen_acc=0.731  loc_acc=0.962  loss=11.3163
[ 318/600]  edit_acc=0.714  gen_acc=0.733  loc_acc=0.962  loss=19.7804
[ 320/600]  edit_acc=0.716  gen_acc=0.734  loc_acc=0.959  loss=11.9029
[ 322/600]  edit_acc=0.717  gen_acc=0.736  loc_acc=0.960  loss=13.5911
[ 324/600]  edit_acc=0.719  gen_acc=0.731  loc_acc=0.960  loss=16.6521
[ 326/600]  edit_acc=0.721  gen_acc=0.730  loc_acc=0.960  loss=11.1317
[ 328/600]  edit_acc=0.723  gen_acc=0.729  loc_acc=0.960  loss=16.0419
[ 330/600]  edit_acc=0.724  gen_acc=0.730  loc_acc=0.961  loss=12.0110
[ 332/600]  edit_acc=0.723  gen_acc=0.726  loc_acc=0.961  loss=18.3261
[ 334/600]  edit_acc=0.725  gen_acc=0.728  loc_acc=0.958  loss=15.7586
[ 336/600]  edit_acc=0.726  gen_acc=0.726  loc_acc=0.958  loss=15.2508
[ 338/600]  edit_acc=0.728  gen_acc=0.722  loc_acc=0.959  loss=11.5439
[ 340/600]  edit_acc=0.726  gen_acc=0.724  loc_acc=0.959  loss=10.9014
[ 342/600]  edit_acc=0.728  gen_acc=0.719  loc_acc=0.959  loss=17.0036
[ 344/600]  edit_acc=0.727  gen_acc=0.721  loc_acc=0.959  loss=19.3402
[ 346/600]  edit_acc=0.725  gen_acc=0.723  loc_acc=0.960  loss=15.2248
[ 348/600]  edit_acc=0.724  gen_acc=0.724  loc_acc=0.960  loss=12.0219
[ 350/600]  edit_acc=0.726  gen_acc=0.726  loc_acc=0.960  loss=11.4793
[ 352/600]  edit_acc=0.724  gen_acc=0.724  loc_acc=0.960  loss=11.8274
[ 354/600]  edit_acc=0.720  gen_acc=0.723  loc_acc=0.960  loss=16.9386
[ 356/600]  edit_acc=0.719  gen_acc=0.725  loc_acc=0.961  loss=15.5900
[ 358/600]  edit_acc=0.721  gen_acc=0.726  loc_acc=0.961  loss=11.9277
[ 360/600]  edit_acc=0.722  gen_acc=0.725  loc_acc=0.961  loss=12.0392
[ 362/600]  edit_acc=0.721  gen_acc=0.724  loc_acc=0.961  loss=17.8307
[ 364/600]  edit_acc=0.720  gen_acc=0.725  loc_acc=0.962  loss=16.1722
[ 366/600]  edit_acc=0.719  gen_acc=0.727  loc_acc=0.962  loss=12.3969
[ 368/600]  edit_acc=0.717  gen_acc=0.728  loc_acc=0.962  loss=16.5114
[ 370/600]  edit_acc=0.719  gen_acc=0.727  loc_acc=0.962  loss=11.1308
[ 372/600]  edit_acc=0.718  gen_acc=0.726  loc_acc=0.962  loss=12.4272
[ 374/600]  edit_acc=0.717  gen_acc=0.725  loc_acc=0.963  loss=11.8142
[ 376/600]  edit_acc=0.718  gen_acc=0.726  loc_acc=0.960  loss=17.2081
[ 378/600]  edit_acc=0.717  gen_acc=0.728  loc_acc=0.958  loss=16.4324
[ 380/600]  edit_acc=0.716  gen_acc=0.729  loc_acc=0.958  loss=16.1852
[ 382/600]  edit_acc=0.715  gen_acc=0.725  loc_acc=0.958  loss=12.4704
[ 384/600]  edit_acc=0.716  gen_acc=0.727  loc_acc=0.958  loss=15.2866
[ 386/600]  edit_acc=0.715  gen_acc=0.728  loc_acc=0.959  loss=15.6591
[ 388/600]  edit_acc=0.716  gen_acc=0.729  loc_acc=0.959  loss=15.9670
[ 390/600]  edit_acc=0.718  gen_acc=0.731  loc_acc=0.959  loss=15.5656
[ 392/600]  edit_acc=0.719  gen_acc=0.732  loc_acc=0.959  loss=12.4366
[ 394/600]  edit_acc=0.721  gen_acc=0.734  loc_acc=0.959  loss=16.0232
[ 396/600]  edit_acc=0.722  gen_acc=0.735  loc_acc=0.960  loss=12.8857
[ 398/600]  edit_acc=0.724  gen_acc=0.734  loc_acc=0.960  loss=17.3385
[ 400/600]  edit_acc=0.725  gen_acc=0.733  loc_acc=0.960  loss=10.9911
[ 402/600]  edit_acc=0.724  gen_acc=0.734  loc_acc=0.960  loss=11.5998
[ 404/600]  edit_acc=0.725  gen_acc=0.735  loc_acc=0.960  loss=12.4145
[ 406/600]  edit_acc=0.724  gen_acc=0.736  loc_acc=0.958  loss=11.3906
[ 408/600]  edit_acc=0.725  gen_acc=0.738  loc_acc=0.958  loss=11.8207
[ 410/600]  edit_acc=0.727  gen_acc=0.739  loc_acc=0.959  loss=11.5854
[ 412/600]  edit_acc=0.726  gen_acc=0.738  loc_acc=0.956  loss=11.5522
[ 414/600]  edit_acc=0.722  gen_acc=0.739  loc_acc=0.957  loss=16.3892
[ 416/600]  edit_acc=0.719  gen_acc=0.738  loc_acc=0.957  loss=19.4648
[ 418/600]  edit_acc=0.720  gen_acc=0.734  loc_acc=0.957  loss=11.8743
[ 420/600]  edit_acc=0.721  gen_acc=0.733  loc_acc=0.955  loss=12.6605
[ 422/600]  edit_acc=0.723  gen_acc=0.735  loc_acc=0.955  loss=11.8389
[ 424/600]  edit_acc=0.722  gen_acc=0.736  loc_acc=0.955  loss=11.6101
[ 426/600]  edit_acc=0.721  gen_acc=0.735  loc_acc=0.955  loss=16.7283
[ 428/600]  edit_acc=0.722  gen_acc=0.734  loc_acc=0.956  loss=15.1817
[ 430/600]  edit_acc=0.723  gen_acc=0.735  loc_acc=0.956  loss=12.1474
[ 432/600]  edit_acc=0.720  gen_acc=0.734  loc_acc=0.956  loss=11.0644
[ 434/600]  edit_acc=0.719  gen_acc=0.735  loc_acc=0.954  loss=12.3097
[ 436/600]  edit_acc=0.720  gen_acc=0.734  loc_acc=0.954  loss=19.6395
[ 438/600]  edit_acc=0.719  gen_acc=0.733  loc_acc=0.954  loss=11.9484
[ 440/600]  edit_acc=0.720  gen_acc=0.732  loc_acc=0.955  loss=12.1270
[ 442/600]  edit_acc=0.722  gen_acc=0.733  loc_acc=0.955  loss=16.2258
[ 444/600]  edit_acc=0.723  gen_acc=0.732  loc_acc=0.955  loss=18.4793
[ 446/600]  edit_acc=0.722  gen_acc=0.731  loc_acc=0.955  loss=15.2469
[ 448/600]  edit_acc=0.723  gen_acc=0.730  loc_acc=0.955  loss=12.5614
[ 450/600]  edit_acc=0.722  gen_acc=0.729  loc_acc=0.956  loss=11.7233
[ 452/600]  edit_acc=0.721  gen_acc=0.730  loc_acc=0.954  loss=11.5720
[ 454/600]  edit_acc=0.722  gen_acc=0.727  loc_acc=0.954  loss=16.7112
[ 456/600]  edit_acc=0.721  gen_acc=0.726  loc_acc=0.954  loss=16.3115
[ 458/600]  edit_acc=0.721  gen_acc=0.725  loc_acc=0.954  loss=16.8483
[ 460/600]  edit_acc=0.720  gen_acc=0.722  loc_acc=0.954  loss=18.9348
[ 462/600]  edit_acc=0.721  gen_acc=0.721  loc_acc=0.955  loss=11.4208
[ 464/600]  edit_acc=0.722  gen_acc=0.722  loc_acc=0.955  loss=11.6314
[ 466/600]  edit_acc=0.719  gen_acc=0.721  loc_acc=0.955  loss=10.9843
[ 468/600]  edit_acc=0.720  gen_acc=0.722  loc_acc=0.955  loss=11.0150
[ 470/600]  edit_acc=0.721  gen_acc=0.723  loc_acc=0.955  loss=16.8575
[ 472/600]  edit_acc=0.720  gen_acc=0.725  loc_acc=0.956  loss=19.8192
[ 474/600]  edit_acc=0.719  gen_acc=0.724  loc_acc=0.956  loss=14.0353
[ 476/600]  edit_acc=0.721  gen_acc=0.725  loc_acc=0.956  loss=15.3074
[ 478/600]  edit_acc=0.720  gen_acc=0.726  loc_acc=0.956  loss=12.5364
[ 480/600]  edit_acc=0.719  gen_acc=0.727  loc_acc=0.956  loss=16.5496
[ 482/600]  edit_acc=0.720  gen_acc=0.726  loc_acc=0.956  loss=11.1505
[ 484/600]  edit_acc=0.719  gen_acc=0.725  loc_acc=0.957  loss=16.8822
[ 486/600]  edit_acc=0.720  gen_acc=0.726  loc_acc=0.957  loss=10.8402
[ 488/600]  edit_acc=0.717  gen_acc=0.725  loc_acc=0.957  loss=16.3501
[ 490/600]  edit_acc=0.716  gen_acc=0.724  loc_acc=0.957  loss=15.8066
[ 492/600]  edit_acc=0.715  gen_acc=0.722  loc_acc=0.957  loss=17.2442
[ 494/600]  edit_acc=0.715  gen_acc=0.719  loc_acc=0.957  loss=16.1327
[ 496/600]  edit_acc=0.716  gen_acc=0.720  loc_acc=0.958  loss=17.6063
[ 498/600]  edit_acc=0.717  gen_acc=0.719  loc_acc=0.958  loss=16.5006
[ 500/600]  edit_acc=0.718  gen_acc=0.716  loc_acc=0.958  loss=11.9717
[ 502/600]  edit_acc=0.719  gen_acc=0.713  loc_acc=0.958  loss=11.8205
[ 504/600]  edit_acc=0.718  gen_acc=0.712  loc_acc=0.958  loss=11.7883
[ 506/600]  edit_acc=0.719  gen_acc=0.711  loc_acc=0.958  loss=12.0895
[ 508/600]  edit_acc=0.717  gen_acc=0.711  loc_acc=0.959  loss=16.3289
[ 510/600]  edit_acc=0.716  gen_acc=0.712  loc_acc=0.959  loss=19.6003
[ 512/600]  edit_acc=0.717  gen_acc=0.711  loc_acc=0.957  loss=16.6315
[ 514/600]  edit_acc=0.718  gen_acc=0.712  loc_acc=0.957  loss=11.3808
[ 516/600]  edit_acc=0.719  gen_acc=0.713  loc_acc=0.957  loss=12.2018
[ 518/600]  edit_acc=0.718  gen_acc=0.712  loc_acc=0.958  loss=19.0457
[ 520/600]  edit_acc=0.717  gen_acc=0.710  loc_acc=0.958  loss=15.4464
[ 522/600]  edit_acc=0.718  gen_acc=0.711  loc_acc=0.958  loss=11.8019
[ 524/600]  edit_acc=0.719  gen_acc=0.712  loc_acc=0.956  loss=12.2472
[ 526/600]  edit_acc=0.719  gen_acc=0.713  loc_acc=0.954  loss=19.0813
[ 528/600]  edit_acc=0.718  gen_acc=0.712  loc_acc=0.955  loss=16.1124
[ 530/600]  edit_acc=0.717  gen_acc=0.713  loc_acc=0.955  loss=13.2620
[ 532/600]  edit_acc=0.718  gen_acc=0.714  loc_acc=0.955  loss=11.9986
[ 534/600]  edit_acc=0.717  gen_acc=0.715  loc_acc=0.955  loss=17.4334
[ 536/600]  edit_acc=0.716  gen_acc=0.715  loc_acc=0.955  loss=13.7784
[ 538/600]  edit_acc=0.717  gen_acc=0.716  loc_acc=0.955  loss=12.0770
[ 540/600]  edit_acc=0.717  gen_acc=0.717  loc_acc=0.956  loss=12.9259
[ 542/600]  edit_acc=0.716  gen_acc=0.714  loc_acc=0.956  loss=15.6744
[ 544/600]  edit_acc=0.715  gen_acc=0.713  loc_acc=0.956  loss=19.6336
[ 546/600]  edit_acc=0.716  gen_acc=0.714  loc_acc=0.954  loss=16.9463
[ 548/600]  edit_acc=0.715  gen_acc=0.712  loc_acc=0.954  loss=15.9337
[ 550/600]  edit_acc=0.715  gen_acc=0.711  loc_acc=0.955  loss=16.1482
[ 552/600]  edit_acc=0.716  gen_acc=0.712  loc_acc=0.955  loss=11.3009
[ 554/600]  edit_acc=0.717  gen_acc=0.711  loc_acc=0.955  loss=12.6595
[ 556/600]  edit_acc=0.718  gen_acc=0.712  loc_acc=0.955  loss=12.9641
[ 558/600]  edit_acc=0.717  gen_acc=0.713  loc_acc=0.955  loss=15.6498
[ 560/600]  edit_acc=0.718  gen_acc=0.714  loc_acc=0.955  loss=11.6285
[ 562/600]  edit_acc=0.719  gen_acc=0.714  loc_acc=0.956  loss=12.5340
[ 564/600]  edit_acc=0.720  gen_acc=0.713  loc_acc=0.956  loss=15.6152
